Key;English;;;;;;;;;;;;;
EVTDESC97205_NEWS_SHORT;최근 $COUNTRY$이(가) '킬 운하'를 인수하자 국제무역회사 간에 많은 논의가 이루어졌습니다. 이 운하는 중요한 해상경로로 여겨집니다.;;;;;;;;;;;;;
EVTNAME97210_NEWS_TITLE;$COUNTRY$ 킬 운하 계획;;;;;;;;;;;;;
EVTDESC97210_NEWS_LONG;킬 지방의 지역 선주와 사업가들이 북해과 발트해 사이의 이동거리를 줄이기 위해 킴브리안(유틀란트)반도를 가로지르는 운하 '킬 운하'를 건설한다는 계획을 $COUNTRY$ 정부에 제시하였습니다. 이 운하의 최종완공에는 상당한 시간이 걸릴 것으로 보이지만, $COUNTRY$의 산업 및 상업 개발에 관한 역사적 지점으로 자리잡을 것입니다. 하지만 정부나 기업인들 모두 정확한 공사 시작일에 대해서는 언급하지 않았습니다.;;;;;;;;;;;;;
EVTDESC97210_NEWS_MEDIUM;킬 지방의 지역 선주와 사업가들이 북해과 발트해 사이의 이동거리를 줄이기 위해 킴브리안(유틀란트)반도를 가로지르는 운하 '킬 운하'를 건설한다는 계획을 $COUNTRY$ 정부에 제시하였습니다.;;;;;;;;;;;;;
EVTDESC97210_NEWS_SHORT;킬 지방의 지역 선주와 사업가들이 북해과 발트해 사이의 이동거리를 줄이는 '킬 운하'의 건설계획을 $COUNTRY$ 정부에 제시하였습니다.;;;;;;;;;;;;;
EVTNAME97225_NEWS_TITLE;$COUNTRY$의 킬 운하 완공;;;;;;;;;;;;;
EVTDESC97225_NEWS_LONG;16세기부터 북해의 주요 항구와 발트해의 이동거리를 줄이기 위해 킴브리아(유틀란트)반도를 가로지르는 운하를 파려는 계획이 이어져왔고, 마침내 '킬 운하'을 완공했습니다. 함부르크계 미국인의 화물선 '팔라티아'가 이 운하를 횡단한 최초의 배가 되면서 $COUNTRY$의 국제적 위상도 크게 높아졌습니다. $COUNTRY$ 상공회의소는 아직 예상 연간 매출에 대해 언급하지 않았지만, 가까운 장래에 이를 것으로 예상됩니다.;;;;;;;;;;;;;
EVTDESC97225_NEWS_MEDIUM;북해의 주요 항구와 발트해의 이동거리를 줄이기 위한 '킬 운하'를 완공했습니다. $COUNTRY$ 상공회의소는 아직 예상 연간 매출을 언급하지 않았습니다.;;;;;;;;;;;;;
EVTDESC97225_NEWS_SHORT;'킬 운하'를 완공하면서 북해의 주요 항구와 발트해의 이동거리가 줄어들어 큰 이익을 보았습니다.;;;;;;;;;;;;;
EVTNAME97255_NEWS_TITLE;$COUNTRY$의 수에즈 운하 점령;;;;;;;;;;;;;
EVTDESC97255_NEWS_LONG;최근 $COUNTRY$이(가) 수에즈 지방을 군사 및 행정적으로 인수하자 국제무역회사들이 혼란에 빠졌는데, 바로 그 지방에 '수에즈 운하'가 위치하기 때문입니다. 수에즈 운하는 이미 중요한 해상 교통로로 여겨지며 유럽과 아시아의 이동거리를 상당히 단축했습니다. 주요 무역회사는 모두 $COUNTRY$ 거래위원회에 운하 통과에 대한 공식적인 권리를 신청했습니다.;;;;;;;;;;;;;
EVTDESC97255_NEWS_MEDIUM;최근 $COUNTRY$이(가) '수에즈 운하'를 군사 및 행정적으로 인수하자 국제무역회사들이 혼란에 빠졌습니다. 이 운하는 유럽과 아시아의 이동거리를 상당히 단축한 중요한 해상경로로 여겨집니다.;;;;;;;;;;;;;
EVTDESC97255_NEWS_SHORT;최근 $COUNTRY$이(가) '수에즈 운하'를 인수하자 국제무역회사들이 혼란에 빠졌습니다. 이 운하는 중요한 해상경로로 여겨집니다.;;;;;;;;;;;;;
EVTNAME97265_NEWS_TITLE;$COUNTRY$의 수에즈 운하 계획 발표;;;;;;;;;;;;;
EVTDESC97265_NEWS_LONG;$COUNTRY$의 기술자들이 지중해와 홍해를 직접 연결하는 '수에즈 운하' 건설계획을 공식적으로 발표했습니다. 이들의 말에 따르면, '기술적 종류가 아닌 다른 부류의 문제가 발생하지 않는다면, 이 운하의 건설은 몇 년 안에 이루어진다.'고 합니다. 현지 관리들은 정확한 공사 시작 날짜에 대해서는 언급하지 않았지만 $COUNTRY$ 정부 자체가 이 사업의 배후라는 소문은 부정하지 않았습니다.;;;;;;;;;;;;;
EVTDESC97265_NEWS_MEDIUM;$COUNTRY$의 기술자들이 지중해와 홍해를 직접 연결하는 '수에즈 운하' 건설계획을 공식적으로 발표했습니다. 현지 관리들은 정확한 공사 시작 날짜에 대해서는 언급하지 않았습니다.;;;;;;;;;;;;;
EVTDESC97265_NEWS_SHORT;$COUNTRY$의 기술자들이 지중해와 홍해를 직접 연결하는 '수에즈 운하' 건설계획을 공식적으로 발표했습니다.;;;;;;;;;;;;;
EVTNAME97280_NEWS_TITLE;$COUNTRY$의 수에즈 운하 완공;;;;;;;;;;;;;
EVTDESC97280_NEWS_LONG;'관대하지만 불행한 사람을 추모하기 위해' $COUNTRY$ 정부의 자금 지원을 받은 청동 흉상 위에 새겨진 이 판화는 '수에즈 운하'의 매우 권위 있는 공식 개막식을 기념했습니다. 지중해와 홍해를 직접 연결하는 이 운하는 유럽과 아시아의 이동거리를 급격히 단축했고, 어쩌면 세계에서 가장 중요한 해상 교통로가 될지도 모릅니다. $COUNTRY$ 국립상공회의소는 다음 주 내에 정식 통행권에 대한 연간 수수료를 발표할 예정입니다.;;;;;;;;;;;;;
EVTDESC97280_NEWS_MEDIUM; $COUNTRY$ 정부의 자금 지원을 받은 청동 흉상 위에 새겨진 이 판화는 '수에즈 운하'의 매우 권위 있는 공식 개막식을 기념했습니다. 지중해와 홍해를 직접 연결하는 이 운하는 어쩌면 세계에서 가장 중요한 해상 교통로가 될지도 모릅니다.;;;;;;;;;;;;;
EVTDESC97280_NEWS_SHORT;수에즈 운하를 완공하면서, 유럽과 아시아의 이동거리가 줄어들어 큰 이익을 보았습니다.;;;;;;;;;;;;;
EVTNAME97355_NEWS_TITLE;$COUNTRY$의 파나마 운하 장악;;;;;;;;;;;;;
EVTDESC97355_NEWS_LONG;최근 $COUNTRY$이(가) 파나마 지방을 군사 및 행정적으로 인수하자 국제무역회사 간에 많은 논의가 이루어졌는데, 바로 그 지방에 '파나마 운하'가 위치하기 때문입니다. 파나마 운하는 이미 중요한 해상 교통로로 여겨지며 대서양과 태평양의 이동거리를 상당히 단축했습니다. 주요 무역회사는 모두 $COUNTRY$ 거래위원회에 운하 통과에 대한 공식적인 권리를 신청했습니다.;;;;;;;;;;;;;
EVTDESC97355_NEWS_MEDIUM;최근 $COUNTRY$이(가) '파나마 운하'를 군사 및 행정적으로 인수하자 국제무역회사 간에 많은 논의가 이루어졌습니다. 이 운하는 대서양과 태평양의 이동거리를 상당히 단축한 중요한 해상경로로 여겨집니다.;;;;;;;;;;;;;
EVTDESC97355_NEWS_SHORT;최근 $COUNTRY$이(가) '파나마 운하'를 인수하자 국제무역회사 간에 많은 논의가 이루어졌습니다. 이 운하는 중요한 해상경로로 여겨집니다.;;;;;;;;;;;;;
EVTNAME97365_NEWS_TITLE;$COUNTRY$의 파나마 운하 계획 발표;;;;;;;;;;;;;
EVTDESC97365_NEWS_LONG;$COUNTRY$의 기술자들이 대서양과 태평양을 직접 연결해 남아메리카를 빙 두르는 길고 위험한 항로를 대체하겠다는 '파나마 운하' 건설계획을 공식적으로 발표했습니다. 이들의 말에 따르면, '기술적 종류가 아닌 다른 부류의 문제가 발생하지 않는다면, 이 운하의 건설은 몇 년 안에 이루어진다.'고 합니다. 수석 기술자는 정확한 공사 시작 날짜에 대해서는 언급을 꺼렸습니다.;;;;;;;;;;;;;
EVTDESC97365_NEWS_MEDIUM;$COUNTRY$의 기술자들이 대서양과 태평양을 직접 연결해 남아메리카를 빙 두르는 길고 위험한 항로를 대체하겠다는 '파나마 운하' 건설계획을 공식적으로 발표했습니다. 수석 기술자는 정확한 공사 시작 날짜에 대해서는 언급을 꺼렸습니다.;;;;;;;;;;;;;
EVTDESC97365_NEWS_SHORT;$COUNTRY$의 기술자들이 대서양과 태평양을 직접 연결하겠다는 '파나마 운하' 건설계획을 공식적으로 발표했습니다. 공식 착공일은 미정입니다.;;;;;;;;;;;;;
EVTNAME97380_NEWS_TITLE;$COUNTRY$의 파나마 운하 완공;;;;;;;;;;;;;
EVTDESC97380_NEWS_LONG;$COUNTRY$ 평의회가 공식적으로 '파나마 운하'를 개방했습니다. 파나마 운하는 현대공학 역사상 가장 권위 있는 계획으로, 의심할 여지 없이 $COUNTRY$의 기술적 독창성과 혁신의 정점입니다. 다만 정부는 열대성 질환으로 인한 기술적 문제나 인부들의 사망 등에 대해서는 아무런 언급도 하지 않았습니다. 그러나 다소 높은 통행료는 인간의 삶과 연관해 지불하는 것인지도 모르겠습니다.;;;;;;;;;;;;;
EVTDESC97380_NEWS_MEDIUM;$COUNTRY$ 평의회가 공식적으로 현대공학 역사상 가장 권위 있는 계획이자 기술적 독창성, 혁신의 정점인 '파나마 운하'를 개방했습니다. 다만 정부는 열대성 질환으로 인한 기술적 문제나 인부들의 사망 등에 대해서는 아무런 언급도 하지 않았습니다.;;;;;;;;;;;;;
EVTDESC97380_NEWS_SHORT;$COUNTRY$ 평의회가 공식적으로 현대공학 역사상 가장 권위 있는 계획이자 기술적 독창성, 혁신의 정점인 '파나마 운하'를 개방했습니다.;;;;;;;;;;;;;
EVTNAME97405_NEWS_TITLE;운송료 부족!;;;;;;;;;;;;;
EVTDESC97405_NEWS_LONG;최근 문을 연 파나마 운하의 작은 인사장이 $COUNTRY$ 역사상 가장 심각한 혼란에 불을 붙였습니다. 저희 기자가 넘겨받은 비밀문서에 따르면, 이 혼란은 '과다지불과 그 이상의 모든 것에 반대한다'는 정당 회원들이 알 수 없는 출처를 이용해 $CAPITAL$ 관료들이 운송료 지불에 무단으로 국고자금을 사용했다고 비난하면서 시작했습니다. 정부는 그 비난을 무시했지만 소용은 없었습니다.;;;;;;;;;;;;;
EVTDESC97405_NEWS_MEDIUM;'과다지불과 그 이상의 모든 것에 반대한다'는 정당 회원들이 알 수 없는 출처를 이용해 운송료 지불에 무단으로 국고를 사용한 관료들을 비난하면서 역사상 가장 심각한 혼란에 불을 붙였습니다.;;;;;;;;;;;;;
EVTDESC97405_NEWS_SHORT;파나마 운하의 작은 인사장이 $COUNTRY$ 역사상 가장 심각한 혼란에 불을 붙였습니다. 관료들이 운송료 지불에 무단으로 국고를 사용했다고 비난받았기 때문입니다.;;;;;;;;;;;;;
EVTDESC190461_NEWS_LONG;'아가멤논의 얼굴 구경' 이 짧은 전문은 $COUNTRY$ 발굴단 대표가 저희 기자에게 건네준 종이뭉치에 적혀 있습니다. 그의 발굴단은 여러달 동안의 수색 끝에 마침내 미케네에서 유명한 아가멤논의 마지막 안식처와 그의 무덤을 발견했다고 합니다. 이 권위 있는 발견은 $CAPITAL$의 $COUNTRY$ 발굴단 사무소에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC190461_NEWS_MEDIUM; $COUNTRY$ 발굴단이 유명한 아가멤논의 마지막 안식처와 그의 무덤을 발견했다고 합니다. 이 권위 있는 발견은 $CAPITAL$의 $COUNTRY$ 발굴단 사무소에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC190461_NEWS_SHORT; $COUNTRY$ 발굴단이 유명한 아가멤논의 마지막 안식처를 발견했다고 합니다. 이 발견은 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTNAME1904612_NEWS_TITLE;미노스 왕의 궁전 발견;;;;;;;;;;;;;
EVTDESC1904612_NEWS_LONG;국내에서 가장 유명한 $COUNTRY$ 고고학자단이 크레타에서 작업을 시작하기 전까지 고대 미노스 문화는 고대 그리스 신화에 희미하게만 반영되는 데 그쳤었습니다. 단장에 따르면, 수개월에 걸친 체계적인 발굴 작업 끝에 마침내 크노소스 근방에서 미노스 왕의 궁전으로 보이는 부지를 발견했다고 합니다. 이 권위 있는 발견은 $CAPITAL$의 $COUNTRY$ 발굴단 사무소에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1904612_NEWS_MEDIUM;크레타의 국내 발굴단이 미노스 왕의 궁전으로 보이는 부지를 발견했다고 합니다. 이 권위 있는 발견은 $CAPITAL$의 $COUNTRY$ 발굴단 사무소에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1904612_NEWS_SHORT;크레타의 국내 발굴단이 미노스 왕의 궁전 부지를 발견했다고 합니다. 이 발견은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTNAME1905101_NEWS_TITLE;'호모 네안데르탈렌시스' 발견;;;;;;;;;;;;;
EVTDESC1905101_NEWS_LONG;국내 연구진이 독일 뒤셀도르프 근처에서 영장류 고대 남성의 뼈를 발견했습니다. 단장에 따르면, '네안데르탈인'은 현대 인간과 밀접한 관련이 있는 것으로 보이는, 사람속의 멸종된 종이나 아종으로 보인다고 합니다. 과학자들이 이런 뼈를 본 적이 없기 때문에, 이 권위 있는 발견은 $COUNTRY$ 국립과학회에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1905101_NEWS_MEDIUM;국내 연구진이 독일 뒤셀도르프 근처에서 영장류 고대 남성의 뼈를 발견했습니다. 이 권위 있는 발견은 $COUNTRY$ 국립과학회에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1905101_NEWS_SHORT;국내 연구진이 독일 뒤셀도르프 근처에서 영장류 고대 남성의 뼈를 발견했습니다. 이 발견은 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTNAME1905201_NEWS_TITLE;'호모 에렉투스' 발견;;;;;;;;;;;;;
EVTDESC1905201_NEWS_LONG;국내 연구진이 인도양 자바섬에서 영장류 고대 남성의 뼈를 발견했습니다. 단장에 따르면, '호모 에렉투스'는 아시아와 아마도 아프리카에 살았고, 결국 '호모 사피엔스' 종으로 진화한 것으로 보인다고 합니다. 이러한 고대 뼈의 유형이 지금까지 알려지지 않았기 때문에, 이 권위 있는 발견은 $COUNTRY$ 국립과학회에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1905201_NEWS_MEDIUM;국내 연구진이 인도양 자바섬에서 영장류 고대 남성의 뼈를 발견했습니다. 이 권위 있는 발견은 $COUNTRY$ 국립과학회에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1905201_NEWS_SHORT;국내 연구진이 인도양 자바섬에서 영장류 고대 남성의 뼈를 발견했습니다. 이 발견은 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTNAME1905301_NEWS_TITLE;연구진의 '타웅 아이' 발견;;;;;;;;;;;;;
EVTDESC1905301_NEWS_LONG;국내 연구진이 남아프리카 타웅 근처에서 이상한 유인원 생물체 아이의 두개골을 발견했습니다. 단장에 따르면, '오스트랄로피테쿠스 아프리카누스'는 아마도 사람속의 조상으로 유력한 후보라고 합니다. 이러한 고대 두개골의 형태는 지금까지 알려지지 않았기 때문에, 이 권위 있는 발견은 $COUNTRY$ 국립과학회에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1905301_NEWS_MEDIUM;국내 연구진이 남아프리카 타웅 근처에서 이상한 유인원 생물체 아이의 두개골을 발견했습니다. 이 권위 있는 발견은 $COUNTRY$ 국립과학회에 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTDESC1905301_NEWS_SHORT;국내 연구진이 남아프리카 타웅 근처에서 이상한 유인원 생물체 아이의 두개골을 발견했습니다. 이 발견은 많은 국제적 관심이 쏠리도록 했으며, 분명 이러한 분야에 관한 추가적인 연구에 도움을 줄 것입니다.;;;;;;;;;;;;;
EVTNAME3000075_NEWS_TITLE;$YEAR$년 만국박람회;;;;;;;;;;;;;
EVTDESC3000075_NEWS_LONG;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마친 후 놀라운 성공을 이룬 것으로 밝혀졌습니다. 전시품의 문화와 독창적이고 경이로운 모습들은 전세계의 참석자들을 끌어모았고, 그들 모두 행사장의 아름다움뿐만 아니라 $COUNTRY$이(가) 스스로의 진보를 과시하는 예리한 방식에 대해 언급하였습니다.;;;;;;;;;;;;;
EVTDESC3000075_NEWS_MEDIUM;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마친 후 놀라운 성공을 이룬 것으로 밝혀졌습니다. 전시품의 문화와 독창적이고 경이로운 모습들은 전세계의 참석자들을 끌어모았고, 그들 모두 $COUNTRY$이(가) 스스로의 진보를 과시하는 예리한 방식에 감탄했습니다.;;;;;;;;;;;;;
EVTDESC3000075_NEWS_SHORT;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마친 후 놀라운 성공을 이룬 것으로 밝혀졌습니다. 모든 관련자분들 축하드립니다!;;;;;;;;;;;;;
EVTDESC3000076_NEWS_LONG;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마치고 몇달이 지났습니다. 행사는 존경할 만하지만 결코 뛰어난 성공은 아니라는 데 의견이 모이고 있습니다. 첫날부터 문제가 있었습니다. 우리 $COUNTRY$ 대표단장과 의장이 말했습니다. 예산 초과, 제시간에 나타나지 않는 화면... 이런 문제가 끊이질 않았습니다! 또한 일부 대표단의 참석 거부는 물론 장소 선정도 부실하다는 지적도 나옵니다. 우리는 박람회장을 $CAPITAL$의 가난한 지구에 배치넣어 그 지역에 활력을 불어으려 생각했습니다! $COUNTRY$ 정신을 자랑합니다! 다음번엔 더 잘 하겠죠?;;;;;;;;;;;;;
EVTDESC3000076_NEWS_MEDIUM;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마치고 몇달이 지났습니다. 행사는 존경할 만하지만 결코 뛰어난 성공은 아니라는 데 의견이 모이고 있습니다. "첫날부터 문제가 있었습니다." 우리 $COUNTRY$ 대표단장과 의장이 말했습니다.;;;;;;;;;;;;;
EVTDESC3000076_NEWS_SHORT;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마치고 몇달이 지났습니다. 행사는 존경할 만하지만 결코 뛰어난 성공은 아니라는 데 의견이 모이고 있습니다.;;;;;;;;;;;;;
EVTDESC3000077_NEWS_LONG;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마치고 몇달이 지났습니다. 모두 예상치 못한 재앙이라는데 의견이 일치합니다. 행사가 끝나기 이틀 전에 떠난 한 대표는 $COUNTRY$의 평판에 흠집을 냈다며 탄식했습니다. 그들이 무슨 생각을 하고 있었는지 모르겠습니다. 막대한 예산 초과로 직원과 물자도 부족했다는 사실이 알려졌습니다. 전술한 요인들은 $CAPITAL$의 숙박시설 부족, 이러한 행사에서 주목받는 자들의 부재, $COUNTRY$ 문화관에서의 대화재와 결합해 박람회를 망쳤습니다. 어서 이 사건을 모든 사람들이 잊도록 하는 것이 좋겠습니다.;;;;;;;;;;;;;
EVTDESC3000077_NEWS_MEDIUM;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마치고 몇달이 지났습니다. 모두 예상치 못한 재앙이라는데 의견이 일치합니다. 행사가 끝나기 이틀 전에 떠난 한 대표는 $COUNTRY$의 평판에 흠집을 냈다며 탄식했습니다. 그들이 무슨 생각을 하고 있었는지 모르겠습니다.;;;;;;;;;;;;;
EVTDESC3000077_NEWS_SHORT;$YEAR$년 $CAPITAL$ 만국박람회가 모든 행사를 마치고 몇달이 지났습니다. 모두 예상치 못한 재앙이라는데 의견이 일치합니다.;;;;;;;;;;;;;
